FID,id,geom,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,other_remarks,ownership,society_name,road_name,northing,easting,balanced,remarks,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_1160,18046829,POINT (73.84630404200004 18.51925463800004),,,182,20,15,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51925464,73.84630404,TRUE,NA,NA,24,Pterospermum acerifolium (L.) Willd.,4031907,Kanak Champa,Muchkund,Medicinal,Seasonal,March-August,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1161,18046830,POINT (73.84627705900004 18.51919914500007),,,368,20,23,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51919915,73.84627706,TRUE,NA,NA,24,Albizia saman (Jacq.) Merr.,4031908,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1162,18046831,POINT (73.84761503700007 18.52072879500002),,,127,12,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5207288,73.84761504,TRUE,NA,NA,24,Caryota urens Linn.,4031909,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1163,18046832,POINT (73.84764366200005 18.520766840000004),,,155,7,6,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52076684,73.84764366,TRUE,NA,NA,24,Roystonea regia (Kunth) O.F.Cook,4031910,Bottle Palm,Royal Palm,Ornamental,Seasonal,January-March,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1164,18046833,POINT (73.84763953600005 18.520796804000035),,,19,5,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5207968,73.84763954,TRUE,NA,NA,24,Sterculia foetida Linn.,4031911,Devil's Tree,Jangali Badam,Ornamental,Seasonal,March-November,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1165,18046834,POINT (73.84765521900002 18.52080425900004),,,41,9,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52080426,73.84765522,TRUE,NA,NA,24,Michelia champaca Linn.,4031912,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1166,18046835,POINT (73.84770166800007 18.520784929000037),,,138,11,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52078493,73.84770167,TRUE,NA,NA,24,Caryota urens Linn.,4031913,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1167,18046836,POINT (73.8477473820001 18.52104658200005),,,142,15,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52104658,73.84774738,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031914,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1168,18046837,POINT (73.84778563700007 18.521028262000073),,,125,15,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52102826,73.84778564,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031915,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1169,18046838,POINT (73.84782409400003 18.52100731100005),,,148,15,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52100731,73.84782409,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031916,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116a,18046839,POINT (73.84787551900007 18.52098169000002),,,112,14,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52098169,73.84787552,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031917,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116b,18046840,POINT (73.84798594000004 18.52107392900005),,,170,14,9,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52107393,73.84798594,TRUE,NA,NA,24,Azadirachta indica Juss.,4031918,Neem,Neem,Medicinal,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116c,18046841,POINT (73.84803845900007 18.52122031900005),,,151,14,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52122032,73.84803846,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031919,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116d,18046842,POINT (73.84799607200007 18.52125666700005),,,148,13,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52125667,73.84799607,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031920,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116e,18046843,POINT (73.84796239300005 18.52128228100002),,,146,15,5,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52128228,73.84796239,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031921,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_116f,18046844,POINT (73.84791398700011 18.521321040000032),,,60,8,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52132104,73.84791399,TRUE,NA,NA,24,Mangifera indica Linn.,4031922,Mango,Amba,Fruit,Seasonal,January-March,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1170,18046845,POINT (73.84790716100007 18.52132919100005),,,139,11,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52132919,73.84790716,TRUE,Mechanical Cut,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031923,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1171,18046846,POINT (73.84787829600002 18.52135412700005),,,109,15,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52135413,73.8478783,TRUE,Mechanical Cut,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031924,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1172,18046847,POINT (73.84785326300003 18.521375127000027),,,117,14,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52137513,73.84785326,TRUE,Mechanical Cut,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031925,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1173,18046848,POINT (73.84782681700005 18.521394983000036),,,51,10,1,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52139498,73.84782682,TRUE,Mechanical Cut,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031926,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1174,18046849,POINT (73.84779436200006 18.521358981000052),,,124,16,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52135898,73.84779436,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031927,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1175,18046850,POINT (73.8477553100001 18.521320693000053),,,134,16,6,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52132069,73.84775531,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031928,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1176,18046851,POINT (73.84768438900005 18.521236003000073),,,112,16,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.521236,73.84768439,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031929,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1177,18046852,POINT (73.84763337400007 18.521190171000033),,,141,16,5,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52119017,73.84763337,TRUE,NA,NA,24,Polyalthia longifolia (sonnerat) Thwaites,4031930,Ashoka,Ashoka,Ornamental,Seasonal,April-June,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1178,18046853,POINT (73.84781457400004 18.521211509000054),,,149,13,11,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52121151,73.84781457,TRUE,NA,NA,24,Holoptelia integrifolia (Roxb.) Planch,4031931,Indian Elm,Vavla,Timber wood,Seasonal,December-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1179,18046854,POINT (73.8478901600001 18.521177927000043),,,63,6,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52117793,73.84789016,TRUE,NA,NA,24,Livistona rotundifolia (Lam.) Mart.,4031932,Footstool Palm,Chinese Fan Palm,Ornamental,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_117a,18046855,POINT (73.84770917200008 18.52091821100003),,,30,6,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52091821,73.84770917,TRUE,NA,NA,24,Artocarpus heterophyllus Lamk.,4031933,Jackfruit,Phanas,Fruit,Seasonal,January-March,24,FALSE
trees_display.fid--1672c0a_16c6758e284_117b,18046856,POINT (73.84682228500003 18.520166963000065),,,30,9,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52016696,73.84682229,TRUE,NA,NA,24,Elaeocarpus sphaericus (Gaertn.) K.Schum,4031934,Rudraksha,Rudraksha,Medicinal,Seasonal,October-December,24,TRUE
trees_display.fid--1672c0a_16c6758e284_117c,18046857,POINT (73.84693084600008 18.520241679000033),,,37,4,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52024168,73.84693085,TRUE,NA,NA,24,Caryota urens Linn.,4031935,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_117d,18046858,POINT (73.84691643100007 18.520245556000088),,,37,4,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52024556,73.84691643,TRUE,NA,NA,24,Caryota urens Linn.,4031936,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_117e,18046859,POINT (73.84697006900004 18.52023238300006),,,103,15,5,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52023238,73.84697007,TRUE,NA,NA,24,Caryota urens Linn.,4031937,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
trees_display.fid--1672c0a_16c6758e284_117f,18046860,POINT (73.84698371200002 18.520223281000032),,,10,4,1,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52022328,73.84698371,TRUE,NA,NA,24,Aphanamixis polystachya (Wall.) Parker,4031938,Rohitak,Rohitak,Timber wood,Seasonal,July,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1180,18046861,POINT (73.84696115900006 18.52026345800004),,,21,7,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52026346,73.84696116,TRUE,NA,NA,24,Sterculia foetida Linn.,4031939,Devil's Tree,Jangali Badam,Ornamental,Seasonal,March-November,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1181,18046862,POINT (73.84699771000005 18.520251079000037),,,195,15,11,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52025108,73.84699771,TRUE,NA,NA,24,Filicium decipiens (Wight & Arn.) Thawaites,4031940,Fern Tree,Fern Tree,Ornamental,Seasonal,December-January,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1182,18046863,POINT (73.84706019900004 18.520206890000054),,,33,6,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52020689,73.8470602,TRUE,NA,NA,24,Michelia champaca Linn.,4031941,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1183,18046864,POINT (73.8470724730001 18.520178901000072),,,12,4,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5201789,73.84707247,TRUE,NA,NA,24,Sterculia foetida Linn.,4031942,Devil's Tree,Jangali Badam,Ornamental,Seasonal,March-November,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1184,18046865,POINT (73.84705079200008 18.52018287000002),,,13,3,1,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52018287,73.84705079,TRUE,NA,NA,24,Aegle marmelos (Linn.) correa,4031943,Bael Tree,Bael Tree,Medicinal,Seasonal,April-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1185,18046866,POINT (73.84695569100006 18.520115650000026),,,10,3,1,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52011565,73.84695569,TRUE,NA,NA,24,Leucaena leucocephala (Lamk.)De.wit.,4031944,Subabul,Subabul,Timber wood,Seasonal,July-January,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1186,18046867,POINT (73.8469205790001 18.52008550000005),,,235,17,11,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5200855,73.84692058,TRUE,NA,NA,24,Holoptelia integrifolia (Roxb.) Planch,4031945,Indian Elm,Vavla,Timber wood,Seasonal,December-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1187,18046868,POINT (73.84694163500005 18.520125779000068),,,20,5,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52012578,73.84694163,TRUE,NA,NA,24,Leucaena leucocephala (Lamk.)De.wit.,4031946,Subabul,Subabul,Timber wood,Seasonal,July-January,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1188,18046869,POINT (73.84693035300005 18.520222635000025),,,21,4,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52022263,73.84693035,TRUE,NA,NA,24,Chrysaldocarpus lutescens H.Wendl,4031947,Areca Palm,Ornamental Palm,Ornamental,Seasonal,September-October,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1189,18046870,POINT (73.84692707200006 18.520196603000045),,,80,3,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5201966,73.84692707,TRUE,NA,NA,24,Elaeis guineensis Jacq.,4031948,Oil Palm,Oil Palm,Edible oil,Seasonal,January-October,24,TRUE
trees_display.fid--1672c0a_16c6758e284_118a,18046871,POINT (73.84689453600002 18.520183605000053),,,27,7,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5201836,73.84689454,TRUE,NA,NA,24,Chrysaldocarpus lutescens H.Wendl,4031949,Areca Palm,Ornamental Palm,Ornamental,Seasonal,September-October,24,FALSE
trees_display.fid--1672c0a_16c6758e284_118b,18046872,POINT (73.84671139400007 18.52032780400004),,,27,5,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.5203278,73.84671139,TRUE,NA,NA,24,Chrysaldocarpus lutescens H.Wendl,4031950,Areca Palm,Ornamental Palm,Ornamental,Seasonal,September-October,24,FALSE
trees_display.fid--1672c0a_16c6758e284_118c,18046873,POINT (73.84690604700006 18.52019844800003),,,30,6,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52019845,73.84690605,TRUE,NA,NA,24,Chrysaldocarpus lutescens H.Wendl,4031951,Areca Palm,Ornamental Palm,Ornamental,Seasonal,September-October,24,FALSE
trees_display.fid--1672c0a_16c6758e284_118d,18046874,POINT (73.84691799400007 18.520211587000055),,,24,5,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52021159,73.84691799,TRUE,NA,NA,24,Chrysaldocarpus lutescens H.Wendl,4031952,Areca Palm,Ornamental Palm,Ornamental,Seasonal,September-October,24,FALSE
trees_display.fid--1672c0a_16c6758e284_118e,18046875,POINT (73.84685389500002 18.520126870000055),,,148,10,9,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52012687,73.84685389,TRUE,NA,NA,24,Ficus elastica Roxb. ex Hornem,4031953,Indian Rubber Tree,Indian Rubber Tree,Ornamental,Seasonal,November-March,24,FALSE
trees_display.fid--1672c0a_16c6758e284_118f,18046876,POINT (73.84683891300006 18.519969213000028),,,16,4,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51996921,73.84683891,TRUE,NA,NA,24,Spathodea campanulata Beauv.,4031954,Fountain Tree,Pichkari,Ornamental,Seasonal,December-April,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1190,18046877,POINT (73.84685242000005 18.51991218600006),,,32,5,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51991219,73.84685242,TRUE,NA,NA,24,Annona squamosa Linn.,4031955,Custard Apple,Sitaphal,Fruit,Seasonal,July-August,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1191,18046878,POINT (73.84730462700006 18.52009458000002),,,30,4,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52009458,73.84730463,TRUE,NA,NA,24,Ficus racemosa L.,4031956,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1192,18046879,POINT (73.84709638900006 18.520006870000014),,,420,16,12,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52000687,73.84709639,TRUE,NA,NA,24,Ficus benghalensis Linn.,4031957,Banyan Tree,Vad,Timber wood,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1193,18046880,POINT (73.8471071430001 18.52000193500005),,,155,16,12,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52000193,73.84710714,TRUE,NA,NA,24,Madhuca indica Gmel.,4031958,Indian Butter Tree,Moha,Timber wood,Seasonal,January-April,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1194,18046881,POINT (73.84718580100008 18.520052423000017),,,143,16,10,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.52005242,73.8471858,TRUE,NA,NA,24,Tabebuia rosea (Bartol.) DC.,4031959,Pink Truphet Tree,Pink Trumpet Tree,Ornamental,Seasonal,October-December,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1195,18046882,POINT (73.84691948500007 18.519936938000047),,,108,15,7,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51993694,73.84691949,TRUE,NA,NA,24,Michelia champaca Linn.,4031960,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1196,18046883,POINT (73.84694939800008 18.519904076000035),,,121,15,7,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51990408,73.8469494,TRUE,NA,NA,24,Michelia champaca Linn.,4031961,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1197,18046884,POINT (73.84689646800008 18.519906041000063),,,92,15,7,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51990604,73.84689647,TRUE,NA,NA,24,Michelia champaca Linn.,4031962,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1198,18046885,POINT (73.84692699800009 18.51988082300004),,,73,12,5,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51988082,73.846927,TRUE,NA,NA,24,Michelia champaca Linn.,4031963,Sonchapha,Sonchapha,Essential oil,Seasonal,April-September,24,FALSE
trees_display.fid--1672c0a_16c6758e284_1199,18046886,POINT (73.84692578800009 18.51983207800004),,,21,4,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51983208,73.84692579,TRUE,NA,NA,24,Mangifera indica Linn.,4031964,Mango,Amba,Fruit,Seasonal,January-March,24,FALSE
trees_display.fid--1672c0a_16c6758e284_119a,18046887,POINT (73.84687766200007 18.519843573000063),,,97,9,7,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51984357,73.84687766,TRUE,NA,NA,24,Ficus racemosa L.,4031965,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_119b,18046888,POINT (73.8468649150001 18.519824813000064),,,264,22,9,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51982481,73.84686491,TRUE,NA,NA,24,Eucalyptus globulus Labil.,4031966,Nilgiri,Nilgiri,Medicinal,Seasonal,August-January,24,FALSE
trees_display.fid--1672c0a_16c6758e284_119c,18046889,POINT (73.84679429000005 18.51985165700007),,,22,6,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51985166,73.84679429,TRUE,NA,NA,24,Agathis robusta F.M.Bailey,4031967,Agathis,Kauri Pine,Ornamental,NA,NA,24,TRUE
trees_display.fid--1672c0a_16c6758e284_119d,18046890,POINT (73.84676649100001 18.51980184700004),,,127,12,8,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51980185,73.84676649,TRUE,NA,NA,24,Ficus racemosa L.,4031968,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_119e,18046891,POINT (73.84683053000002 18.519779309000047),,,58,8,3,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51977931,73.84683053,TRUE,NA,NA,24,Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude,4031969,Alexandar Palm,Alexandar Palm,Ornamental,Seasonal,March-April,24,FALSE
trees_display.fid--1672c0a_16c6758e284_119f,18046892,POINT (73.84680976200005 18.519746260000023),,,240,11,8,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51974626,73.84680976,TRUE,NA,NA,24,Spathodea campanulata Beauv.,4031970,Fountain Tree,Pichkari,Ornamental,Seasonal,December-April,24,FALSE
trees_display.fid--1672c0a_16c6758e284_11a0,18046893,POINT (73.84672093000007 18.519689453000066),,,36,9,4,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51968945,73.84672093,TRUE,NA,NA,24,Syzygium cumini (Linn.)Skeels.,4031971,Jamun,Jamun,Fruit,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_11a1,18046894,POINT (73.84667745300004 18.519617425000035),,,208,15,9,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51961742,73.84667745,TRUE,NA,NA,24,Spathodea campanulata Beauv.,4031972,Fountain Tree,Pichkari,Ornamental,Seasonal,December-April,24,FALSE
trees_display.fid--1672c0a_16c6758e284_11a2,18046895,POINT (73.84691333900008 18.519950756000046),,,228,13,16,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51995076,73.84691334,TRUE,NA,NA,24,Albizia saman (Jacq.) Merr.,4031973,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,24,FALSE
trees_display.fid--1672c0a_16c6758e284_11a3,18046896,POINT (73.84689224000005 18.519957341000065),,,202,15,5,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51995734,73.84689224,TRUE,NA,NA,24,Ficus benghalensis Linn.,4031974,Banyan Tree,Vad,Timber wood,Seasonal,March-May,24,FALSE
trees_display.fid--1672c0a_16c6758e284_11a4,18046897,POINT (73.84691195400006 18.51997228600003),,,102,14,2,Healthy,,Garden,Sambhaji Maharaj Udyan,Jangali Maharaj Road,18.51997229,73.84691195,TRUE,NA,NA,24,Caryota urens Linn.,4031975,Fish Tail Palm,Bherali Mad,Medicinal,Throughout year,Throughout year,24,FALSE
